date,usdinr_open,usdinr_high,usdinr_low,usdinr_close
2025-10-27,87.8290023803711,88.31719970703125,87.70939636230469,87.8290023803711
2025-10-28,88.22209930419922,88.41649627685547,88.15979766845703,88.22209930419922
2025-10-29,88.22550201416016,88.45020294189453,88.13819885253906,88.22550201416016
2025-10-30,88.34559631347656,88.7511978149414,88.29679870605469,88.34559631347656
2025-10-31,88.6344985961914,88.9115982055664,88.5636978149414,88.6344985961914
2025-11-03,88.77539825439453,88.91500091552734,88.68930053710938,88.77539825439453
2025-11-04,88.72339630126953,88.77449798583984,88.30650329589844,88.72339630126953
2025-11-05,88.73200225830078,88.78450012207031,88.54920196533203,88.73200225830078
2025-11-06,88.55690002441406,88.68170166015625,88.4114990234375,88.55690002441406
2025-11-07,88.6729965209961,88.72039794921875,88.6001968383789,88.6729965209961
2025-11-10,88.65799713134766,88.74230194091797,88.51419830322266,88.65799713134766
2025-11-11,88.70709991455078,88.71649932861328,88.41960144042969,88.70709991455078
2025-11-12,88.46649932861328,88.65370178222656,88.46649932861328,88.46649932861328
2025-11-13,88.59390258789062,88.79910278320312,88.58209991455078,88.59400177001953
2025-11-14,88.81620025634766,88.81620025634766,88.63249969482422,88.81610107421875
2025-11-17,88.68199920654297,88.74349975585938,88.56430053710938,88.68199920654297
2025-11-18,88.63590240478516,88.69400024414062,88.53569793701172,88.63590240478516
2025-11-19,88.55699920654297,88.6082992553711,88.40899658203125,88.55680084228516
2025-11-20,88.48729705810547,88.73829650878906,88.4635009765625,88.48719787597656
2025-11-21,88.69229888916016,89.72579956054688,88.60279846191406,88.69219970703125
2025-11-24,89.63400268554688,89.64129638671875,89.01580047607422,89.63400268554688
2025-11-25,89.14779663085938,89.26200103759766,88.96649932861328,89.14779663085938
2025-11-26,89.1532974243164,89.28790283203125,89.1532974243164,89.15059661865234
2025-11-27,89.1624984741211,89.40630340576172,89.13800048828125,89.16300201416016
2025-11-28,89.36489868164062,89.61869812011719,89.05500030517578,89.36479949951172
2025-12-01,89.3572998046875,89.7970962524414,89.31659698486328,89.3499984741211
2025-12-02,89.61270141601562,89.99299621582031,89.5802993774414,89.61270141601562
2025-12-03,89.91719818115234,90.30400085449219,89.8427963256836,89.91719818115234
2025-12-04,90.17060089111328,90.45210266113281,89.72579956054688,90.17050170898438
2025-12-05,89.8364028930664,90.07720184326172,89.6980972290039,89.8364028930664
2025-12-08,89.93800354003906,90.23870086669922,89.84819793701172,89.93800354003906
2025-12-09,90.12989807128906,90.16850280761719,89.8053970336914,90.12999725341797
2025-12-10,89.91699981689453,90.0470962524414,89.7531967163086,89.91690063476562
2025-12-11,89.79299926757812,90.65029907226562,89.79299926757812,89.79299926757812
2025-12-12,90.2509994506836,90.64469909667969,90.17530059814453,90.25299835205078
2025-12-15,90.5770034790039,90.77239990234375,90.39340209960938,90.5770034790039
2025-12-16,90.77690124511719,91.072998046875,90.75279998779297,90.77690124511719
2025-12-17,90.9489974975586,91.06549835205078,89.82060241699219,90.94889831542969
2025-12-18,90.41629791259766,90.4573974609375,90.0458984375,90.4136962890625
2025-12-19,90.26129913330078,90.29299926757812,89.21189880371094,90.25579833984375
2025-12-22,89.56999969482422,89.77189636230469,89.3949966430664,89.56999969482422
2025-12-23,89.60399627685547,89.83300018310547,89.43090057373047,89.60389709472656
2025-12-24,89.50789642333984,89.8656997680664,89.4229965209961,89.50789642333984
2025-12-26,90.10590362548828,90.10900115966797,89.54869842529297,90.10590362548828
2025-12-29,89.81430053710938,90.3550033569336,89.76360321044922,89.82929992675781
2025-12-30,89.90019989013672,89.99009704589844,89.68579864501953,89.9000015258789
2025-12-31,89.76969909667969,89.93800354003906,89.64399719238281,89.76940155029297
2026-01-02,89.96189880371094,90.3147964477539,89.83650207519531,89.96189880371094
2026-01-05,90.00700378417969,90.30829620361328,90.00700378417969,90.00700378417969
2026-01-06,90.23290252685547,90.25700378417969,90.05999755859375,90.23300170898438
2026-01-07,90.14739990234375,90.21800231933594,89.74700164794922,90.16609954833984
2026-01-08,89.83799743652344,90.12329864501953,89.72899627685547,89.8644027709961
2026-01-09,89.90540313720703,90.36399841308594,89.81610107421875,89.90540313720703
2026-01-12,90.23600006103516,90.42919921875,90.12049865722656,90.23600006103516
2026-01-13,90.13269805908203,90.44860076904297,90.13269805908203,90.13269805908203
2026-01-14,90.27300262451172,90.4468002319336,89.98500061035156,90.27300262451172
2026-01-15,90.18319702148438,90.42379760742188,90.18199920654297,90.18319702148438
2026-01-16,90.36160278320312,90.86299896240234,90.27570343017578,90.36160278320312
2026-01-19,90.7020034790039,91.00029754638672,90.5958023071289,90.7020034790039
2026-01-20,90.90450286865234,91.04810333251953,90.86930084228516,90.90450286865234
2026-01-21,91.11830139160156,91.80999755859375,91.00270080566406,91.11840057373047
2026-01-22,91.53700256347656,91.66500091552734,91.09310150146484,91.53690338134766
2026-01-23,91.55829620361328,91.97599792480469,91.4229965209961,91.55829620361328
2026-01-26,91.5927963256836,91.78759765625,91.38400268554688,91.5009994506836
2026-01-27,91.71309661865234,91.88800048828125,91.5031967163086,91.71309661865234
2026-01-28,91.5343017578125,92.32749938964844,91.41809844970703,91.5343017578125
2026-01-29,92.04080200195312,92.13009643554688,91.80560302734375,92.04080200195312
2026-01-30,91.78199768066406,92.0177993774414,91.78199768066406,91.78189849853516
2026-02-02,91.68240356445312,92.01950073242188,90.90809631347656,91.68699645996094
2026-02-03,90.24559783935547,90.5322036743164,90.02780151367188,90.24559783935547
2026-02-04,90.42289733886719,90.52799987792969,90.23600006103516,90.42289733886719
2026-02-05,90.125,90.51580047607422,90.0708999633789,90.125
2026-02-06,90.3147964477539,90.81999969482422,90.17729949951172,90.3147964477539
2026-02-09,90.58899688720703,90.79100036621094,90.3655014038086,90.58799743652344
2026-02-10,90.76020050048828,90.77649688720703,90.46440124511719,90.82279968261719
2026-02-11,90.58809661865234,90.81169891357422,90.4657974243164,90.58789825439453
2026-02-12,90.73580169677734,90.73609924316406,90.3646011352539,90.73570251464844
2026-02-13,90.56420135498047,90.7500991821289,90.5072021484375,90.56410217285156
2026-02-16,90.5552978515625,90.8218994140625,90.52210235595703,90.57119750976562
2026-02-17,90.78289794921875,90.79910278320312,90.62220001220703,90.78299713134766
2026-02-18,90.6261978149414,90.7510986328125,90.58200073242188,90.6261978149414
2026-02-19,90.79340362548828,91.21410369873047,90.73480224609375,90.79350280761719
2026-02-20,91.04109954833984,91.0907974243164,90.72989654541016,91.04109954833984
2026-02-23,90.76480102539062,90.97039794921875,90.67179870605469,90.72660064697266
2026-02-24,91.01509857177734,91.02310180664062,90.82479858398438,91.02010345458984
2026-02-25,90.91809844970703,90.95999908447266,90.85310363769531,90.91799926757812
2026-02-26,90.95120239257812,91.06600189208984,90.80899810791016,90.95099639892578
2026-02-27,91.00740051269531,91.1323013305664,90.89430236816406,91.00740051269531
2026-03-02,91.07579803466797,91.77850341796875,91.07579803466797,91.07959747314453
2026-03-03,91.56300354003906,92.42130279541016,91.56060028076172,91.56340026855469
2026-03-04,92.00859832763672,92.29630279541016,91.8240966796875,92.00859832763672
2026-03-05,92.12310028076172,92.1708984375,91.32669830322266,92.12300109863281
2026-03-06,91.78690338134766,91.96649932861328,91.55979919433594,91.78690338134766
2026-03-09,91.94029998779297,92.34880065917969,91.94029998779297,91.93620300292969
2026-03-10,91.220703125,92.46659851074219,90.86039733886719,91.220703125
2026-03-11,92.16510009765625,92.20580291748047,89.06490325927734,92.16510009765625
2026-03-12,92.22879791259766,92.6946029663086,91.9843978881836,92.22879791259766
2026-03-13,92.38980102539062,92.4990005493164,92.25140380859375,92.38990020751953
2026-03-16,92.58470153808594,92.82080078125,92.14459991455078,92.5635986328125
2026-03-17,92.28269958496094,92.47550201416016,92.26679992675781,92.28269958496094
2026-03-18,92.39129638671875,92.91960144042969,92.3239974975586,92.39129638671875
2026-03-19,93.24659729003906,93.40709686279297,92.80950164794922,93.24659729003906
2026-03-20,93.0822982788086,93.81780242919922,92.7781982421875,93.0822982788086
2026-03-23,94.04840087890625,94.13150024414062,92.85369873046875,93.89530181884766
2026-03-24,93.24369812011719,93.94580078125,93.24369812011719,93.24369812011719
2026-03-25,94.29969787597656,94.29969787597656,93.67649841308594,94.29969787597656
2026-03-26,94.6937026977539,94.6937026977539,93.80010223388672,94.6937026977539
2026-03-27,94.30950164794922,94.9446029663086,94.09410095214844,94.30950164794922
2026-03-30,94.78179931640625,95.14540100097656,92.64700317382812,94.78179931640625
2026-03-31,94.35590362548828,94.90390014648438,93.48079681396484,94.35590362548828
2026-04-01,93.48429870605469,93.87799835205078,92.76249694824219,93.48429870605469
2026-04-02,92.6426010131836,93.7323989868164,92.48049926757812,92.6426010131836
2026-04-03,92.97370147705078,92.98500061035156,92.51170349121094,92.97360229492188
2026-04-06,92.97100067138672,93.21769714355469,92.49739837646484,92.97100067138672
2026-04-07,92.81659698486328,93.14399719238281,92.7522964477539,92.81659698486328
2026-04-08,92.86019897460938,92.86029815673828,92.22329711914062,92.86019897460938
2026-04-09,92.2748031616211,92.94450378417969,91.96600341796875,92.2748031616211
2026-04-10,92.46980285644531,93.07350158691406,92.40499877929688,92.46980285644531
2026-04-13,94.51210021972656,94.91320037841797,93.21920013427734,94.50879669189453
2026-04-14,94.94999694824219,95.14800262451172,93.0062026977539,94.9468002319336
2026-04-15,93.16539764404297,93.49500274658203,93.08529663085938,93.16539764404297
2026-04-16,93.38690185546875,93.38729858398438,92.98609924316406,93.38680267333984
2026-04-17,93.04789733886719,93.04820251464844,92.35169982910156,93.04789733886719
2026-04-20,92.60330200195312,93.23500061035156,92.60330200195312,92.60330200195312
2026-04-21,93.12359619140625,93.61399841308594,93.0457992553711,93.12359619140625
2026-04-22,93.622802734375,93.86000061035156,93.48799896240234,93.622802734375
2026-04-23,93.80049896240234,94.1500015258789,93.80049896240234,93.80049896240234
2026-04-24,94.11289978027344,94.37580108642578,93.93599700927734,94.11289978027344
2026-04-27,94.25029754638672,94.29509735107422,93.99649810791016,94.25029754638672
2026-04-28,94.25849914550781,94.72129821777344,94.13590240478516,94.25849914550781
2026-04-29,94.64550018310547,94.86689758300781,94.57050323486328,94.64550018310547
2026-04-30,94.9166030883789,95.39399719238281,94.81490325927734,94.9166030883789
2026-05-01,94.75910186767578,95.30699920654297,94.68920135498047,94.75910186767578
2026-05-04,94.90299987792969,95.38980102539062,94.66570281982422,94.90299987792969
2026-05-05,95.2593002319336,95.3949966430664,94.97740173339844,95.2593994140625
2026-05-06,95.18299865722656,95.18299865722656,94.14810180664062,95.18299865722656
2026-05-07,94.60800170898438,94.89299774169922,93.88870239257812,94.60800170898438
2026-05-08,94.25299835205078,94.74040222167969,94.25299835205078,94.25299835205078
2026-05-11,94.42530059814453,95.31759643554688,94.18180084228516,94.42530059814453
2026-05-12,95.39140319824219,95.85910034179688,95.26609802246094,95.39140319824219
2026-05-13,95.63300323486328,95.8604965209961,93.60430145263672,95.63300323486328
2026-05-14,95.69580078125,95.94580078125,95.44049835205078,95.69580078125
2026-05-15,95.70989990234375,96.11499786376953,95.39700317382812,95.70989990234375
2026-05-18,95.97129821777344,96.60189819335938,95.66200256347656,95.97029876708984
2026-05-19,96.27020263671875,97.0541000366211,96.1676025390625,96.27020263671875
2026-05-20,96.56580352783203,97.04219818115234,96.37519836425781,96.56580352783203
2026-05-21,96.5282974243164,96.85150146484375,93.18800354003906,96.5282974243164
2026-05-22,96.17389678955078,96.49929809570312,95.44889831542969,96.17389678955078
2026-05-25,95.71949768066406,95.85350036621094,85.86289978027344,95.71949768066406
2026-05-26,95.25279998779297,95.78600311279297,95.19229888916016,95.25279998779297
2026-05-27,96.06210327148438,96.17780303955078,95.49150085449219,95.90499877929688
2026-05-28,96.04889678955078,96.66580200195312,95.63899993896484,96.04889678955078
2026-05-29,96.04820251464844,96.19529724121094,94.53050231933594,96.04820251464844
2026-06-01,95.00299835205078,95.25420379638672,94.572998046875,95.00299835205078
2026-06-02,95.55139923095703,95.5824966430664,94.93419647216797,95.55139923095703
2026-06-03,95.26300048828125,95.98600006103516,95.26300048828125,95.26300048828125
2026-06-04,96.16449737548828,96.1707992553711,95.59200286865234,96.16449737548828
2026-06-05,95.79029846191406,95.89399719238281,94.86979675292969,95.79029846191406
2026-06-08,94.95030212402344,95.90370178222656,94.95030212402344,94.95030212402344
2026-06-09,95.68830108642578,95.68890380859375,95.17739868164062,95.68830108642578
2026-06-10,95.36029815673828,95.56749725341797,95.07170104980469,95.36029815673828
2026-06-11,95.64450073242188,95.87239837646484,95.29560089111328,95.64450073242188
2026-06-12,95.76010131835938,95.76010131835938,94.78720092773438,95.76010131835938
2026-06-15,95.11029815673828,95.11039733886719,94.4126968383789,95.11029815673828
2026-06-16,94.74169921875,94.74189758300781,94.38200378417969,94.74169921875
2026-06-17,94.88860321044922,94.88860321044922,94.20670318603516,94.88860321044922
2026-06-18,94.85890197753906,94.9302978515625,94.18009948730469,94.85890197753906
2026-06-19,94.33979797363281,94.59310150146484,94.11820220947266,94.33989715576172
2026-06-22,94.3302993774414,94.777099609375,94.17649841308594,94.3302993774414
2026-06-23,94.70059967041016,94.8853988647461,94.3927001953125,94.70059967041016
2026-06-24,95.18370056152344,95.18379974365234,94.22750091552734,95.18370056152344
2026-06-25,94.4406967163086,94.5291976928711,93.91510009765625,94.4406967163086
2026-06-26,94.40039825439453,94.7738037109375,94.22480010986328,94.40039825439453
2026-06-29,94.36029815673828,94.69999694824219,94.2322006225586,94.36029815673828
2026-06-30,94.79049682617188,94.89790344238281,94.46530151367188,94.79049682617188
2026-07-01,94.91799926757812,95.26390075683594,94.53119659423828,94.91799926757812
2026-07-02,95.4175033569336,95.47339630126953,94.88480377197266,95.4175033569336
2026-07-03,95.527099609375,95.60970306396484,95.05760192871094,95.527099609375
2026-07-06,95.21479797363281,95.67440032958984,95.12689971923828,95.21479797363281
2026-07-07,95.60350036621094,95.67919921875,94.79869842529297,95.60350036621094
2026-07-08,95.59339904785156,95.80339813232422,94.99169921875,95.59339904785156
2026-07-09,95.86180114746094,95.86180114746094,95.29840087890625,95.86180114746094
2026-07-10,95.39019775390625,95.68550109863281,95.14550018310547,95.39019775390625
2026-07-13,95.32499694824219,96.10469818115234,94.99040222167969,95.32499694824219
2026-07-14,96.29879760742188,96.42289733886719,95.74700164794922,96.29889678955078
2026-07-15,96.42530059814453,96.54090118408203,96.04239654541016,96.42530059814453
2026-07-16,96.49859619140625,96.69999694824219,96.10230255126953,96.49859619140625
2026-07-17,96.6521987915039,96.65550231933594,96.20159912109375,96.6521987915039
2026-07-20,96.28479766845703,96.75450134277344,96.21659851074219,96.28479766845703
2026-07-21,96.4896011352539,96.56279754638672,96.0947036743164,96.4896011352539
2026-07-22,96.34089660644531,96.81189727783203,96.24030303955078,96.34089660644531
2026-07-23,96.55709838867188,96.86910247802734,96.45980072021484,96.55709838867188
2026-07-24,96.87689971923828,96.90190124511719,96.21179962158203,96.87689971923828
2026-07-27,96.56729888916016,96.56759643554688,95.75779724121094,96.56729888916016
2026-07-28,95.77410125732422,96.13390350341797,95.50579833984375,95.77410125732422
2026-07-29,95.59850311279297,95.8572998046875,95.44080352783203,95.59870147705078
2026-07-30,95.72859954833984,95.77850341796875,95.34600067138672,95.72859954833984
2026-07-31,95.68479919433594,95.685302734375,95.07749938964844,95.68479919433594
2026-08-03,95.4021987915039,95.40339660644531,95.04199981689453,95.4021987915039
2026-08-04,95.33159637451172,95.42620086669922,94.98320007324219,95.33159637451172
2026-08-05,95.09719848632812,95.3823013305664,94.8030014038086,95.09719848632812
2026-08-06,95.07730102539062,95.32630157470703,94.99479675292969,95.07730102539062
2026-08-07,95.31189727783203,95.40350341796875,95.00340270996094,95.31189727783203
2026-08-10,95.21029663085938,95.4041976928711,95.01609802246094,95.21029663085938
2026-08-11,95.39669799804688,95.44249725341797,95.28630065917969,95.39669799804688
2026-08-12,95.37989807128906,95.46890258789062,95.22270202636719,95.37989807128906
2026-08-13,95.34449768066406,95.47029876708984,95.29570007324219,95.34429931640625
2026-08-14,95.40119934082031,95.64739990234375,95.32589721679688,95.40119934082031
2026-08-17,95.45030212402344,95.69000244140625,95.06439971923828,95.45030212402344
2026-08-18,95.69409942626953,95.83390045166016,95.60289764404297,95.69409942626953
2026-08-19,95.81639862060547,95.81639862060547,95.39910125732422,95.81639862060547
2026-08-20,95.49600219726562,95.78359985351562,95.48639678955078,95.49600219726562
2026-08-21,95.77220153808594,95.77359771728516,95.60669708251953,95.77220153808594
2026-08-24,95.70030212402344,95.78949737548828,95.06400299072266,95.70030212402344
2026-08-25,95.72309875488281,95.78350067138672,95.20459747314453,95.72309875488281
2026-08-26,93.54609680175781,95.4124984741211,93.54609680175781,93.54609680175781
2026-08-27,95.4302978515625,95.57230377197266,95.18949890136719,95.4302978515625
2026-08-28,95.47039794921875,95.61530303955078,95.31919860839844,95.47039794921875
2026-08-31,95.38030242919922,95.8678970336914,95.0718994140625,95.38030242919922
2026-09-01,95.1144027709961,95.2197036743164,94.72869873046875,95.1144027709961
2026-09-02,94.94000244140625,94.97750091552734,94.81999969482422,94.95999908447266
