date,source,gold_usd_open,gold_usd_high,gold_usd_low,gold_usd_close,gold_usd_volume,usdinr_open,usdinr_high,usdinr_low,usdinr_close,target_gold_999,day_of_week,day_of_month,month,quarter,day_of_year,week_of_year,is_month_start,is_month_end,days_to_diwali,is_near_diwali,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_5,gold_lag_7,gold_lag_14,gold_ma_3,gold_ma_7,gold_ma_14,gold_ma_30,gold_return_1d,gold_return_3d,gold_return_7d,gold_volatility_7,gold_volatility_14,gold_volatility_30,gold_usd_return_1d,usdinr_return_1d,gold_usd_return_3d,usdinr_return_3d,gold_usd_return_7d,usdinr_return_7d,gold_usd_volatility_7,usdinr_volatility_7,gold_usd_volatility_14,usdinr_volatility_14,gold_inr_proxy
2025-10-07,IBJA,3959.39990234375,3981.5,3940.0,3976.60009765625,2903.0,88.72109985351562,88.77249908447266,88.68180084228516,88.72109985351562,119954.0,1,7,10,4,280,41,0,0,397,0,119154.0,116893.5,116959.0,115373.0,113290.5,110704.5,117668.83333333333,115945.64285714286,113649.75,,1.9338115464076377,2.1299574008519784,4.691865675575935,0.968696037780184,0.965264737760551,,0.7116651299544197,-0.015777227948787775,2.820946287168713,-0.13462117142060137,6.414413058325752,-0.06477095256955945,0.47510077149922586,0.09547222501629213,0.9144588159519215,0.2158615048643947,352808.33434166014
2025-10-08,IBJA,3987.199951171875,4049.199951171875,3987.199951171875,4043.300048828125,2179.0,88.74259948730469,88.91950225830078,88.71910095214844,88.74259948730469,121948.5,2,8,10,4,281,41,0,0,396,0,119954.0,119154.0,116893.5,116669.0,113280.5,109852.0,118667.16666666667,116897.57142857143,114310.42857142857,,0.6714000369270057,2.5607264083995274,5.881781791059271,0.8357214352340857,0.9572329123853158,,1.6773110077421993,0.024232830549397733,4.187280920310998,0.0252478042751747,7.0987735155829235,-0.034359866575772724,0.5613911751518412,0.09632162728391909,0.9352830968923713,0.19571686271128916,358812.9568401538
2025-10-09,IBJA,4011.199951171875,4046.199951171875,3940.0,3946.300048828125,3130.0,88.7771987915039,88.86080169677734,88.70439910888672,88.7771987915039,122599.5,3,9,10,4,282,41,0,0,395,0,121948.5,119954.0,119154.0,116959.0,115373.0,109715.5,120352.16666666667,118135.85714285714,115174.46428571429,,1.6627207096053587,4.324449178098022,7.6518023843468175,0.7963840979787299,0.9132939038146598,,-2.399030465921359,0.03898838257963,-0.05571612439850826,0.047443457123375055,3.281953196613552,0.11321472873806471,1.3808711940463305,0.08539087860747274,1.1690181544956868,0.1955868822086271,350341.463925736
2025-10-10,IBJA,3957.0,4012.0,3945.5,3975.89990234375,1697.0,88.86540222167969,88.8656005859375,88.4928970336914,88.86540222167969,121185.0,4,10,10,4,283,41,0,0,394,0,122599.5,121948.5,119954.0,116893.5,116669.0,109824.0,121500.66666666667,119168.21428571429,116094.75,,0.533831904451465,2.8916360340399905,6.263597202118354,0.7326061660479618,0.8810460252194136,,0.7500659643053353,0.09935369822033913,-0.017607888530524196,0.16264718133827127,3.517492496305441,0.18139320301004958,1.384972654789823,0.09108208603643184,1.1688661422754785,0.1803849762921565,353319.94401491433
2025-10-13,IBJA,4016.0,4111.0,4016.0,4108.60009765625,1697.0,88.7573013305664,88.80269622802734,88.56159973144531,88.7573013305664,123962.0,0,13,10,4,286,42,0,0,391,0,121185.0,122599.5,121948.5,119154.0,116959.0,111661.0,121911.0,119813.35714285714,116906.25,,-1.1537567445217944,1.026226720242751,3.8707797272625966,1.0431488182848756,1.011632814064917,,3.3376140891845596,-0.12164564432355363,1.6150186243796272,0.016566838639686665,6.234003817873313,-0.09387241801470658,1.7563015745837212,0.08607160851621232,1.3451151304312488,0.1803507311927024,364668.25691447034
2025-10-14,IBJA,4131.7001953125,4160.10009765625,4085.800048828125,4138.7001953125,2424.0,88.66510009765625,88.81790161132812,88.60079956054688,88.66510009765625,125917.0,1,14,10,4,287,42,0,0,390,0,123962.0,121185.0,122599.5,119954.0,116893.5,113906.0,122582.16666666667,120813.78571428571,117784.89285714286,,2.291537731567428,1.65110681968208,5.98756829316256,1.2165733571612292,1.0688222479433656,,0.7326120075161535,-0.10388016707127967,4.875456607550888,-0.1262696901610072,6.6455406936580586,-0.062104782859429,1.7425857550510504,0.07910988887307019,1.3406978820152622,0.17698307144666892,366958.2670915723
2025-10-15,IBJA,4145.0,4210.60009765625,4145.0,4176.89990234375,3287.0,88.78250122070312,88.78269958496094,87.95980072021484,88.78250122070312,126538.0,2,15,10,4,288,42,0,0,389,0,125917.0,123962.0,121185.0,121948.5,119154.0,113814.0,123688.0,122102.85714285714,118642.82142857143,113475.71666666666,1.5770962069021177,2.7059653587494292,7.719419813762096,1.1717607862552286,1.035395630536032,,0.9229880210824382,0.1324096210544745,5.055459265498929,-0.09328827519371474,5.7844726438837535,0.05341902847182389,1.706379395970048,0.09568767784827753,1.219329383688722,0.0925796316824331,370835.62067858875
2025-10-16,IBJA,4198.7998046875,4307.0,4196.60009765625,4280.2001953125,4705.0,87.80950164794922,88.00150299072266,87.53189849853516,87.80950164794922,127359.0,3,16,10,4,289,42,0,0,388,0,126538.0,125917.0,123962.0,122599.5,119954.0,113290.5,125472.33333333333,123157.71428571429,119551.67857142857,114208.88333333333,0.49318201672530204,4.417213351487392,6.1970223408362335,1.1209495101819535,1.012200507645177,0.9044404256146337,2.4731330743833713,-1.0959362029406505,4.176607447245573,-1.0678554534766849,7.63466504552941,-1.0274874940363832,1.8143710083142681,0.42927330324209184,1.2775089113760467,0.307150802883313,375842.24610384554
2025-10-17,IBJA,4354.7001953125,4358.0,4182.2001953125,4189.89990234375,4060.0,87.9906997680664,88.09400177001953,87.689697265625,87.9906997680664,130229.0,4,17,10,4,290,42,0,0,387,0,127359.0,126538.0,125917.0,121185.0,121948.5,113280.5,126604.66666666667,124215.57142857143,120556.57142857143,114926.53333333334,0.648816956171272,2.7403559155225077,6.173199726561851,1.1216419294583695,0.9505156039159166,0.8976058615930752,-2.1097212477968474,0.20635365958874274,1.2370963011343328,-0.7606153140830574,3.625747576119509,-0.847281602727723,2.1389144525748423,0.44652771405702535,1.5208591659877708,0.3160920838988974,368672.22436537966
2025-10-20,IBJA,4244.10009765625,4356.60009765625,4214.60009765625,4336.39990234375,1750.0,88.0022964477539,88.01129913330078,87.49960327148438,88.0022964477539,127181.5,0,20,10,4,293,43,0,0,384,0,130229.0,127359.0,126538.0,123962.0,122599.5,115373.0,128042.0,125398.5,121767.17857142857,115739.23333333334,2.253472467591622,3.4244780291779575,6.790161420599672,1.2103987630314095,0.9860557188579676,0.9375338852743482,3.4965035779983777,0.013179437961130525,3.8186215549599556,-0.8787821498852821,9.885205095630468,-0.8728618995626158,1.945476021861407,0.44509440387446697,1.6868973204344162,0.3164102576521861,381613.1497220658
2025-10-22,IBJA,4109.7001953125,4148.5,4006.0,4044.39990234375,1237.0,88.00160217285156,87.99810028076172,87.61039733886719,88.00160217285156,123659.0,2,22,10,4,295,43,0,0,382,0,127181.5,130229.0,127359.0,125917.0,121185.0,116669.0,128256.5,126053.07142857143,122610.64285714286,116432.21666666666,-2.3401085779665043,0.5085428883023324,3.737372501519176,1.7443861212757221,1.2970724641412599,1.0893278648508247,-6.7336963051350285,-0.0007889281647965873,-5.509094953712424,0.21876963346463274,1.7228803964511208,-0.9720318900637293,3.6519879361878766,0.43826431371158936,2.65549961156196,0.31586159528579816,355913.6712339744
2025-10-23,IBJA,4078.39990234375,4136.7998046875,4070.699951171875,4125.5,354.0,87.74030303955078,88.03109741210938,87.71610260009766,87.74030303955078,123590.5,3,23,10,4,296,43,0,0,381,0,123659.0,127181.5,130229.0,126538.0,123962.0,116959.0,127023.16666666667,126406.5,123109.92857142857,116965.03333333334,-2.769663826893065,-2.905173564490926,2.041506787143632,2.0802576799154675,1.5859209609926284,1.244202988326625,2.005244278866991,-0.2969254273206712,-1.5370272284482511,-0.2845718117660656,0.41132994066253037,-1.1458193024908803,3.498967715925176,0.4421234221760389,2.6894503848888074,0.3157803436359327,361972.62018966675
2025-10-24,IBJA,4117.5,4120.60009765625,4074.89990234375,4118.39990234375,123.0,87.77899932861328,87.8582992553711,87.63600158691406,87.77899932861328,121968.5,4,24,10,4,297,43,0,0,380,0,123590.5,123659.0,127181.5,127359.0,125917.0,116893.5,124810.33333333333,126353.42857142857,123583.60714285714,117441.08333333333,-0.05539426972561712,-5.097558915448941,-0.2996886142527577,1.8874355507826517,1.5906430516441914,1.2315985298255565,-0.1721027186098678,0.04410320881278462,-5.027211625066563,-0.25374010469509933,-0.4904992391510321,-0.9993794267045497,3.488936504481003,0.44894336177623484,2.6952342384828536,0.31736722427272485,361509.02226279303
2025-10-27,IBJA,4060.0,4078.60009765625,3971.300048828125,4001.89990234375,220.0,87.8290023803711,88.31719970703125,87.70939636230469,87.8290023803711,121739.5,0,27,10,4,300,44,0,0,377,0,121968.5,123590.5,123659.0,130229.0,126538.0,119154.0,123072.66666666667,125789.35714285714,123946.10714285714,117855.96666666666,-1.3123986066890247,-4.098866580438187,-3.135795801996555,1.7915492084998466,1.6529654149702464,1.271103834415818,-2.8287685208447266,0.056964709258777724,-1.0508357488430153,-0.1961325569294181,-4.189710170018768,-1.0739715903720026,3.6066874691193447,0.4420965833511802,2.8025540591849345,0.3184473541996942,351482.87604895607
2025-10-28,IBJA,3929.699951171875,3966.199951171875,3923.60009765625,3966.199951171875,219.0,88.22209930419922,88.41649627685547,88.15979766845703,88.22209930419922,118603.5,1,28,10,4,301,44,0,0,376,0,121739.5,121968.5,123590.5,127181.5,127359.0,119954.0,122432.83333333333,125103.85714285714,124130.78571428571,118275.28333333334,-0.18775339534388147,-1.552252565522927,-3.7921414910935813,1.750430647205958,1.5893389521503671,1.2686661457887443,-0.8920750654199727,0.4475707490399383,-3.8613513229457053,0.5491162532585081,-7.336111158644054,0.469878143602509,3.3513774443958213,0.2253929577680096,2.809854216221198,0.34757660732302403,349906.48595259525
2025-10-29,IBJA,3983.699951171875,3983.699951171875,3983.699951171875,3983.699951171875,1344.0,88.22550201416016,88.45020294189453,88.13819885253906,88.22550201416016,119990.0,2,29,10,4,302,44,0,0,375,0,118603.5,121739.5,121968.5,123659.0,130229.0,121948.5,120770.5,123853.07142857143,124034.32142857143,118569.6,-2.575992180023734,-4.035099785177665,-6.874661390243331,1.809513369319466,1.7396441889232541,1.3771785741899223,0.44122838524138785,0.003856981400085502,-3.2706865376336602,0.5086668667471761,-4.92135745430412,0.2668489359814785,3.353540921065026,0.2174112797778811,2.7729011357567526,0.3473308089829701,351463.928065924
2025-10-30,IBJA,3960.0,4027.199951171875,3913.699951171875,4001.300048828125,935.0,88.34559631347656,88.7511978149414,88.29679870605469,88.34559631347656,119436.0,3,30,10,4,303,44,0,0,374,0,119990.0,118603.5,121739.5,123590.5,127181.5,122599.5,120111.0,122390.35714285714,123894.42857142857,118917.36666666667,1.1690211503033288,-1.622140142741768,-7.86230409509403,1.5056208407750085,1.7065791825410905,1.3838524478604926,0.441802793181556,0.13612197899097733,-0.014989218377847724,0.5881814880102976,-7.727604950237854,0.39010330364102064,2.887509692022936,0.21999610204713732,2.6921000476585486,0.3500149840505395,353497.2388428636
